window,lag,raw_acf,absolute_acf,leverage
34,1,-0.14103843899522356,-0.006224752559745519,-0.41228517031782475
34,2,0.06388182145445707,-0.20738317113141708,-0.0848875518563536
34,3,-0.3699602368855828,0.01061844698885864,-0.515894104202043
34,4,-0.051634526645870295,0.24054886390391692,0.12131796615586932
34,5,0.2529347701842316,-0.35234177513097426,-0.21303790458767574
34,6,0.1420993068843742,-0.07736512312296562,0.10926125263232886
34,7,0.1698823596807352,0.50812811467981,0.24586166794429426
35,1,-0.08542006324432123,-0.20738521593341722,-0.09085513042067851
35,2,0.15758495975819226,-0.045340506671762246,-0.0022165461554655786
35,3,-0.01586431956778937,0.02257638297376931,0.01697409359969125
35,4,-0.04972346788755913,-0.028562620928233202,0.036162600852139765
35,5,0.08401860555927897,-0.3315219653093916,-0.03140543706065589
35,6,0.39133368794479806,0.3000865731328223,0.40816811410023707
35,7,0.40971435529297867,0.3618636944900559,0.4468267574194064
36,1,-0.00017331001241847405,-0.1701824180531936,-0.07457253023260589
36,2,0.10849029108461941,-0.11605438545004683,-0.031724073866902604
36,3,0.13428486810750817,0.03321810165434702,0.015955049667545785
36,4,-0.02202347045929258,-0.28924003563807427,-0.06442836125016756
36,5,0.013433038407964244,-0.4529314646492665,-0.09530010296514647
36,6,0.35221550217151243,0.34957012339728866,0.46536592158564377
36,7,0.23747147228944807,0.2913498478126737,0.4396260821018834
37,1,0.013136128185537057,-0.11218029245292842,-0.045504519276594727
37,2,0.19919026297247241,-0.09135951941476612,0.024655407319252202
37,3,0.21292968643053145,-0.1043297467627115,0.024373672505259104
37,4,0.020007959047163206,-0.2866499146059409,-0.10584103666551599
37,5,0.09053114754685956,-0.362321558479747,-0.05619239048392827
37,6,0.5359935821685916,0.2245735124089261,0.3924409434693404
37,7,0.22096992154449457,0.11348793971323068,0.16543371732212767
38,1,-0.01171137098349411,-0.09954230111028207,-0.11581485012039268
38,2,0.1308288676394715,-0.024312957327315234,-0.01277169185826616
38,3,-0.16956655417894498,0.18442855384989879,0.27289296600015484
